order_id,customer_id,order_date,order_total,currency,status,items_count,discount_code
ORD-100606,SH-20384,2025-09-25T12:25:00Z,552.39,USD,fulfilled,2,
ORD-100607,SH-20081,2024-10-23T00:56:00Z,836.84,USD,refunded,4,VIP20
ORD-100608,SH-20362,2025-05-28T07:18:00Z,641.81,USD,refunded,1,
ORD-100609,SH-20114,2024-09-08T09:02:00Z,581.06,USD,fulfilled,2,
ORD-100610,SH-30004,2024-11-08T06:34:00Z,117.82,USD,fulfilled,6,VIP20
ORD-100611,SH-20188,2025-02-23T17:16:00Z,654.04,USD,fulfilled,5,
ORD-100612,SH-20166,2024-11-27T00:52:00Z,329.6,USD,fulfilled,2,
ORD-100613,SH-20008,2024-12-24T22:24:00Z,851.91,USD,fulfilled,6,VIP20
ORD-100614,SH-20282,2024-08-08T10:17:00Z,195.47,USD,fulfilled,2,SUMMER10
ORD-100615,SH-20118,2025-06-05T15:05:00Z,453.93,USD,fulfilled,2,
ORD-100616,SH-20096,2025-12-06T20:18:00Z,33.63,USD,fulfilled,2,SUMMER10
ORD-100617,SH-20351,2024-02-05T02:27:00Z,232.05,USD,fulfilled,1,VIP20
ORD-100618,SH-20070,2024-10-04T12:24:00Z,33.33,USD,fulfilled,6,
ORD-100619,SH-20067,2024-02-09T04:40:00Z,545.68,USD,fulfilled,1,VIP20
ORD-100620,SH-20376,2025-12-03T06:08:00Z,440.18,USD,cancelled,4,
ORD-100621,SH-20157,2025-08-05T07:03:00Z,496.02,USD,fulfilled,6,VIP20
ORD-100622,SH-20063,2024-01-04T17:18:00Z,105.77,USD,fulfilled,2,
ORD-100623,SH-20114,2024-04-14T12:09:00Z,327.68,USD,fulfilled,2,SUMMER10
ORD-100624,SH-20351,2024-08-06T03:14:00Z,105.04,USD,fulfilled,3,
ORD-100625,SH-20315,2025-02-12T02:57:00Z,53.36,USD,fulfilled,2,SUMMER10
ORD-100626,SH-20271,2025-10-06T21:27:00Z,147.94,USD,fulfilled,5,
ORD-100627,SH-20178,2024-05-16T21:23:00Z,840.6,USD,fulfilled,1,
ORD-100628,SH-20398,2024-06-05T12:28:00Z,653.39,USD,fulfilled,1,
ORD-100629,SH-20295,2025-12-09T04:05:00Z,300.9,USD,fulfilled,2,SUMMER10
ORD-100630,SH-20180,2025-08-14T15:44:00Z,875.97,USD,cancelled,6,
ORD-100631,SH-20070,2024-07-14T17:31:00Z,491.79,USD,fulfilled,5,VIP20
ORD-100632,SH-30020,2024-07-03T18:45:00Z,388.33,USD,cancelled,6,
ORD-100633,SH-20359,2024-04-12T00:13:00Z,894.61,USD,fulfilled,3,VIP20
ORD-100634,SH-20242,2024-02-02T11:23:00Z,766.15,USD,fulfilled,3,SUMMER10
ORD-100635,SH-20073,2025-04-07T07:03:00Z,676.09,USD,fulfilled,6,
ORD-100636,SH-20193,2024-12-14T11:03:00Z,635.74,USD,cancelled,1,SUMMER10
ORD-100637,SH-20304,2024-01-05T11:09:00Z,84.91,USD,fulfilled,1,VIP20
ORD-100638,SH-30016,2025-03-25T05:30:00Z,673.05,USD,refunded,6,
ORD-100639,SH-20240,2025-12-11T14:50:00Z,585.69,USD,fulfilled,3,
ORD-100640,SH-20079,2024-11-02T19:48:00Z,168.62,USD,fulfilled,1,SUMMER10
ORD-100641,SH-20216,2025-09-23T08:58:00Z,521.28,USD,fulfilled,6,
ORD-100642,SH-20216,2024-05-03T16:24:00Z,880.46,USD,fulfilled,6,
ORD-100643,SH-20205,2024-04-13T05:52:00Z,675.21,USD,refunded,5,
ORD-100644,SH-30018,2025-08-11T20:41:00Z,373.51,USD,fulfilled,2,
ORD-100645,SH-30011,2025-11-14T06:17:00Z,110.93,USD,fulfilled,3,VIP20
ORD-100646,SH-20398,2025-01-08T09:10:00Z,494.29,USD,fulfilled,2,VIP20
ORD-100647,SH-20005,2025-04-18T06:40:00Z,837.34,USD,fulfilled,3,
ORD-100648,SH-20291,2024-10-26T15:02:00Z,57.52,USD,fulfilled,3,
ORD-100649,SH-20182,2025-07-17T06:20:00Z,680.38,USD,fulfilled,2,
ORD-100650,SH-20169,2025-12-17T03:32:00Z,729.63,USD,fulfilled,1,VIP20
ORD-100651,SH-30007,2025-08-19T01:18:00Z,157.68,USD,fulfilled,1,
ORD-100652,SH-20367,2024-04-26T21:41:00Z,139.66,USD,fulfilled,5,VIP20
ORD-100653,SH-20373,2025-08-26T04:21:00Z,272.39,USD,cancelled,4,
ORD-100654,SH-20364,2025-04-07T19:38:00Z,81.37,USD,fulfilled,5,SUMMER10
ORD-100655,SH-20049,2024-03-25T09:35:00Z,782.77,USD,fulfilled,4,
ORD-100656,SH-20232,2025-03-10T05:04:00Z,262.9,USD,fulfilled,3,
ORD-100657,SH-20036,2024-12-25T14:16:00Z,887.74,USD,fulfilled,4,
ORD-100658,SH-20063,2025-01-12T09:25:00Z,376.99,USD,cancelled,6,
ORD-100659,SH-20225,2025-09-28T19:20:00Z,345.71,USD,fulfilled,5,SUMMER10
ORD-100660,SH-20134,2024-10-21T01:47:00Z,714.67,USD,refunded,1,
ORD-100661,SH-20053,2025-07-06T18:25:00Z,770.64,USD,fulfilled,4,SUMMER10
ORD-100662,SH-20342,2024-06-15T14:41:00Z,488.58,USD,fulfilled,1,
ORD-100663,SH-20092,2024-07-25T13:12:00Z,370.35,USD,fulfilled,3,
ORD-100664,SH-20309,2025-04-23T23:30:00Z,116.18,USD,fulfilled,1,VIP20
ORD-100665,SH-20079,2025-03-21T06:20:00Z,517.86,USD,cancelled,4,
ORD-100666,SH-30013,2025-07-16T06:03:00Z,202.17,USD,fulfilled,6,SUMMER10
ORD-100667,SH-20138,2025-11-06T02:09:00Z,76.29,USD,fulfilled,1,
ORD-100668,SH-20364,2025-07-17T06:42:00Z,805.37,USD,fulfilled,1,
ORD-100669,SH-20219,2025-05-06T06:22:00Z,848.62,USD,fulfilled,4,VIP20
ORD-100670,SH-20352,2024-12-14T11:58:00Z,628.22,USD,fulfilled,1,VIP20
ORD-100671,SH-30000,2024-02-24T21:37:00Z,560.61,USD,fulfilled,6,
ORD-100672,SH-20007,2024-08-05T15:55:00Z,295.02,USD,fulfilled,3,VIP20
ORD-100673,SH-20369,2024-08-27T04:40:00Z,412.66,USD,cancelled,1,
ORD-100674,SH-20111,2024-07-23T17:49:00Z,162.0,USD,fulfilled,2,
ORD-100675,SH-20107,2024-11-19T00:23:00Z,735.19,USD,fulfilled,3,
ORD-100676,SH-20257,2024-12-16T20:29:00Z,381.44,USD,fulfilled,3,VIP20
ORD-100677,SH-20218,2025-02-06T14:27:00Z,345.21,USD,refunded,5,
ORD-100678,SH-20277,2025-07-10T21:44:00Z,617.05,USD,fulfilled,6,VIP20
ORD-100679,SH-20050,2024-02-03T20:01:00Z,560.39,USD,fulfilled,1,SUMMER10
ORD-100680,SH-20383,2024-11-15T16:37:00Z,728.2,USD,fulfilled,4,
ORD-100681,SH-20114,2025-09-13T03:12:00Z,772.86,USD,fulfilled,3,SUMMER10
ORD-100682,SH-20211,2025-01-12T07:32:00Z,265.99,USD,fulfilled,3,SUMMER10
ORD-100683,SH-20344,2024-01-14T01:00:00Z,38.23,USD,fulfilled,5,VIP20
ORD-100684,SH-20162,2025-03-19T13:15:00Z,506.83,USD,fulfilled,2,VIP20
ORD-100685,SH-20329,2025-01-26T18:27:00Z,129.05,USD,fulfilled,6,
ORD-100686,SH-20206,2025-09-06T13:14:00Z,103.13,USD,fulfilled,5,
ORD-100687,SH-20323,2025-11-09T17:10:00Z,854.6,USD,fulfilled,1,
ORD-100688,SH-20013,2025-01-21T18:09:00Z,39.62,USD,refunded,1,VIP20
ORD-100689,SH-20195,2024-12-24T04:29:00Z,576.5,USD,fulfilled,2,
ORD-100690,SH-20334,2024-05-07T17:53:00Z,232.05,USD,fulfilled,3,
ORD-100691,SH-20140,2024-03-21T00:40:00Z,886.55,USD,fulfilled,1,SUMMER10
ORD-100692,SH-20305,2024-02-05T09:16:00Z,806.73,USD,fulfilled,1,SUMMER10
ORD-100693,SH-20185,2024-07-04T15:50:00Z,34.43,USD,fulfilled,4,
ORD-100694,SH-20107,2025-07-11T20:58:00Z,414.03,USD,fulfilled,2,
ORD-100695,SH-20005,2024-11-19T20:38:00Z,771.51,USD,fulfilled,3,
ORD-100696,SH-20247,2024-03-17T23:16:00Z,835.03,USD,fulfilled,5,
ORD-100697,SH-20274,2024-09-17T04:13:00Z,782.18,USD,fulfilled,2,
ORD-100698,SH-20167,2024-04-03T23:44:00Z,846.77,USD,fulfilled,3,SUMMER10
ORD-100699,SH-20102,2024-06-23T17:41:00Z,275.47,USD,fulfilled,4,VIP20
ORD-100700,SH-20204,2024-05-06T06:43:00Z,763.74,USD,fulfilled,4,
ORD-100701,SH-20298,2025-03-26T06:46:00Z,446.73,USD,fulfilled,4,VIP20
ORD-100702,SH-20382,2025-06-20T03:38:00Z,354.0,USD,fulfilled,5,
ORD-100703,SH-20191,2024-08-06T01:32:00Z,238.96,USD,fulfilled,3,VIP20
ORD-100704,SH-30023,2025-07-01T03:11:00Z,731.0,USD,fulfilled,2,
ORD-100705,SH-20125,2024-04-22T11:23:00Z,143.36,USD,fulfilled,1,
ORD-100706,SH-20163,2024-12-11T06:29:00Z,517.21,USD,fulfilled,2,VIP20
ORD-100707,SH-20033,2025-05-20T06:33:00Z,207.46,USD,refunded,3,VIP20
ORD-100708,SH-30013,2024-10-21T13:43:00Z,684.24,USD,fulfilled,3,
ORD-100709,SH-20100,2024-08-16T01:17:00Z,387.79,USD,fulfilled,4,
ORD-100710,SH-20307,2025-10-13T07:36:00Z,33.82,USD,fulfilled,6,VIP20
ORD-100711,SH-20002,2025-05-05T12:02:00Z,807.81,USD,refunded,1,
ORD-100712,SH-20330,2024-02-16T03:53:00Z,725.22,USD,fulfilled,3,
ORD-100713,SH-20385,2025-07-03T17:49:00Z,292.16,USD,cancelled,1,SUMMER10
ORD-100714,SH-20152,2025-08-28T20:58:00Z,122.45,USD,fulfilled,5,
ORD-100715,SH-20014,2024-01-27T00:08:00Z,108.05,USD,fulfilled,6,SUMMER10
ORD-100716,SH-20115,2024-02-07T23:57:00Z,733.87,USD,refunded,1,
ORD-100717,SH-20132,2024-02-02T09:04:00Z,248.4,USD,cancelled,4,
ORD-100718,SH-20357,2024-03-19T14:07:00Z,126.77,USD,fulfilled,5,SUMMER10
ORD-100719,SH-20326,2025-11-04T16:33:00Z,227.86,USD,fulfilled,6,SUMMER10
ORD-100720,SH-20143,2025-12-16T07:05:00Z,248.47,USD,fulfilled,6,
ORD-100721,SH-20180,2024-11-21T23:54:00Z,197.21,USD,fulfilled,1,SUMMER10
ORD-100722,SH-20030,2024-01-22T06:29:00Z,739.38,USD,fulfilled,4,
ORD-100723,SH-20174,2024-10-25T16:32:00Z,774.74,USD,fulfilled,6,SUMMER10
ORD-100724,SH-20335,2024-09-04T04:14:00Z,826.28,USD,fulfilled,4,VIP20
ORD-100725,SH-20262,2024-07-07T02:17:00Z,389.44,USD,fulfilled,5,
ORD-100726,SH-20075,2025-02-24T03:15:00Z,29.68,USD,fulfilled,2,
ORD-100727,SH-20014,2025-11-17T14:22:00Z,250.04,USD,refunded,1,
ORD-100728,SH-20220,2024-03-13T16:27:00Z,464.52,USD,fulfilled,4,
ORD-100729,SH-20189,2024-01-21T12:46:00Z,836.3,USD,fulfilled,3,
ORD-100730,SH-20206,2024-10-09T16:38:00Z,451.85,USD,fulfilled,1,
ORD-100731,SH-20330,2024-02-08T03:03:00Z,807.13,USD,cancelled,3,
ORD-100732,SH-20033,2024-05-08T19:44:00Z,648.5,USD,fulfilled,4,
ORD-100733,SH-20112,2025-08-07T05:50:00Z,195.16,USD,fulfilled,6,VIP20
ORD-100734,SH-20147,2024-02-06T16:58:00Z,634.92,USD,fulfilled,6,
ORD-100735,SH-20352,2024-03-11T21:04:00Z,162.48,USD,fulfilled,4,
ORD-100736,SH-20006,2025-07-11T00:11:00Z,877.32,USD,fulfilled,2,
ORD-100737,SH-20304,2025-08-19T00:31:00Z,787.8,USD,fulfilled,1,
ORD-100738,SH-30019,2024-10-22T09:53:00Z,217.03,USD,refunded,2,
ORD-100739,SH-20396,2024-02-10T23:21:00Z,415.57,USD,fulfilled,5,
ORD-100740,SH-20339,2025-05-12T14:00:00Z,747.56,USD,fulfilled,6,
ORD-100741,SH-20265,2025-02-09T21:33:00Z,659.47,USD,fulfilled,2,SUMMER10
ORD-100742,SH-20112,2024-06-16T00:15:00Z,526.16,USD,fulfilled,3,
ORD-100743,SH-20381,2024-04-13T20:06:00Z,869.43,USD,refunded,4,VIP20
ORD-100744,SH-20089,2025-11-12T10:25:00Z,536.4,USD,fulfilled,3,
ORD-100745,SH-20021,2025-10-04T13:50:00Z,417.7,USD,fulfilled,3,
ORD-100746,SH-20004,2025-11-05T14:43:00Z,147.95,USD,fulfilled,5,VIP20
ORD-100747,SH-20340,2024-05-16T09:04:00Z,722.81,USD,fulfilled,4,
ORD-100748,SH-20111,2025-10-04T01:31:00Z,285.65,USD,fulfilled,3,
ORD-100749,SH-20025,2025-03-12T09:50:00Z,775.22,USD,refunded,2,
ORD-100750,SH-20365,2025-03-24T06:27:00Z,532.92,USD,fulfilled,3,
ORD-100751,SH-20016,2025-06-08T21:40:00Z,356.82,USD,fulfilled,1,
ORD-100752,SH-20154,2025-03-19T13:43:00Z,790.2,USD,cancelled,2,
ORD-100753,SH-20128,2024-07-18T06:19:00Z,284.92,USD,fulfilled,5,SUMMER10
ORD-100754,SH-20279,2024-07-26T13:06:00Z,137.67,USD,fulfilled,6,
ORD-100755,SH-20257,2025-08-12T13:29:00Z,387.15,USD,fulfilled,4,
ORD-100756,SH-20286,2024-07-03T04:39:00Z,817.56,USD,fulfilled,5,VIP20
ORD-100757,SH-20191,2024-10-18T18:56:00Z,274.61,USD,fulfilled,2,SUMMER10
ORD-100758,SH-20343,2024-08-26T16:29:00Z,757.69,USD,fulfilled,1,
ORD-100759,SH-30024,2024-06-20T03:52:00Z,272.16,USD,fulfilled,6,
ORD-100760,SH-20031,2024-12-19T21:32:00Z,669.34,USD,fulfilled,6,
ORD-100761,SH-20264,2024-09-24T15:08:00Z,212.84,USD,fulfilled,3,
ORD-100762,SH-20368,2024-08-20T22:12:00Z,116.52,USD,fulfilled,2,VIP20
ORD-100763,SH-20061,2024-04-07T03:30:00Z,36.82,USD,refunded,4,SUMMER10
ORD-100764,SH-20028,2024-05-13T15:11:00Z,740.94,USD,refunded,3,VIP20
ORD-100765,SH-20348,2025-11-20T03:27:00Z,144.43,USD,fulfilled,2,
ORD-100766,SH-30019,2024-03-17T23:44:00Z,498.81,USD,fulfilled,4,
ORD-100767,SH-20148,2024-10-16T11:42:00Z,258.54,USD,fulfilled,6,
ORD-100768,SH-20237,2025-07-05T00:18:00Z,419.52,USD,cancelled,4,
ORD-100769,SH-20297,2025-01-21T20:57:00Z,596.61,USD,fulfilled,1,
ORD-100770,SH-20071,2025-12-15T08:00:00Z,883.85,USD,fulfilled,5,VIP20
ORD-100771,SH-20107,2025-12-17T12:32:00Z,70.55,USD,fulfilled,3,VIP20
ORD-100772,SH-20173,2025-12-28T04:17:00Z,709.69,USD,fulfilled,4,
ORD-100773,SH-20330,2025-07-16T19:42:00Z,174.63,USD,refunded,6,VIP20
ORD-100774,SH-20132,2024-12-11T18:37:00Z,323.06,USD,cancelled,4,
ORD-100775,SH-20023,2024-12-06T07:06:00Z,603.76,USD,fulfilled,6,SUMMER10
ORD-100776,SH-20165,2024-12-26T07:06:00Z,811.32,USD,fulfilled,6,SUMMER10
ORD-100777,SH-20386,2025-02-02T19:16:00Z,116.31,USD,fulfilled,4,
ORD-100778,SH-20310,2024-03-11T03:44:00Z,412.82,USD,fulfilled,6,VIP20
ORD-100779,SH-20284,2024-04-09T15:28:00Z,615.78,USD,fulfilled,2,
ORD-100780,SH-20222,2024-02-19T00:40:00Z,864.45,USD,fulfilled,2,
ORD-100781,SH-30014,2024-01-12T13:36:00Z,498.72,USD,fulfilled,3,
ORD-100782,SH-20349,2025-04-27T06:36:00Z,747.4,USD,refunded,3,
ORD-100783,SH-20316,2024-02-15T13:40:00Z,347.86,USD,fulfilled,5,
ORD-100784,SH-20065,2025-02-04T15:14:00Z,60.56,USD,refunded,3,
ORD-100785,SH-20114,2025-05-13T22:22:00Z,75.14,USD,fulfilled,3,
ORD-100786,SH-20273,2024-09-20T16:19:00Z,368.31,USD,fulfilled,5,
ORD-100787,SH-20298,2025-05-21T00:02:00Z,314.17,USD,fulfilled,2,
ORD-100788,SH-20391,2024-03-07T17:52:00Z,664.48,USD,fulfilled,2,SUMMER10
ORD-100789,SH-20037,2024-06-03T13:38:00Z,669.27,USD,fulfilled,5,SUMMER10
ORD-100790,SH-20066,2025-12-02T03:02:00Z,454.49,USD,fulfilled,6,
ORD-100791,SH-20220,2025-05-26T07:01:00Z,839.15,USD,fulfilled,2,VIP20
ORD-100792,SH-20311,2025-11-22T23:01:00Z,503.96,USD,fulfilled,4,SUMMER10
ORD-100793,SH-20356,2024-07-23T13:35:00Z,136.93,USD,fulfilled,1,VIP20
ORD-100794,SH-20188,2025-04-11T13:58:00Z,66.26,USD,fulfilled,1,VIP20
ORD-100795,SH-20005,2024-07-24T17:36:00Z,55.52,USD,fulfilled,6,
ORD-100796,SH-30016,2024-02-02T04:28:00Z,174.83,USD,fulfilled,3,
ORD-100797,SH-20308,2024-05-05T19:25:00Z,438.65,USD,fulfilled,6,
ORD-100798,SH-20039,2025-09-07T15:45:00Z,665.67,USD,fulfilled,2,SUMMER10
ORD-100799,SH-20365,2025-06-25T17:18:00Z,784.04,USD,fulfilled,5,
ORD-100800,SH-20163,2024-01-12T13:45:00Z,856.25,USD,fulfilled,3,
ORD-100801,SH-20104,2024-09-08T09:47:00Z,504.37,USD,fulfilled,3,
ORD-100802,SH-20018,2024-12-15T20:48:00Z,416.58,USD,fulfilled,1,SUMMER10
ORD-100803,SH-20017,2025-05-19T12:19:00Z,747.05,USD,fulfilled,1,
ORD-100804,SH-20312,2025-08-01T12:24:00Z,407.96,USD,fulfilled,2,SUMMER10
ORD-100805,SH-20094,2025-09-02T21:19:00Z,42.71,USD,fulfilled,1,VIP20
ORD-100806,SH-20386,2025-05-26T18:13:00Z,685.17,USD,fulfilled,6,VIP20
ORD-100807,SH-20222,2025-12-24T01:51:00Z,111.65,USD,fulfilled,6,
ORD-100808,SH-20273,2025-07-19T23:36:00Z,695.58,USD,fulfilled,2,SUMMER10
ORD-100809,SH-20239,2024-03-01T08:51:00Z,619.1,USD,fulfilled,1,
ORD-100810,SH-20394,2025-06-19T12:02:00Z,559.76,USD,fulfilled,3,
ORD-100811,SH-30000,2024-02-10T18:42:00Z,299.08,USD,fulfilled,2,SUMMER10
ORD-100812,SH-20236,2024-08-01T14:02:00Z,869.81,USD,fulfilled,6,VIP20
ORD-100813,SH-20111,2025-01-19T02:17:00Z,808.88,USD,refunded,3,
ORD-100814,SH-20225,2024-05-25T08:16:00Z,784.11,USD,fulfilled,2,
ORD-100815,SH-20075,2024-04-04T20:02:00Z,178.07,USD,refunded,4,VIP20
ORD-100816,SH-20162,2024-09-23T07:03:00Z,857.26,USD,fulfilled,3,
ORD-100817,SH-20347,2025-09-23T01:38:00Z,222.71,USD,fulfilled,1,VIP20
ORD-100818,SH-20227,2024-09-03T07:13:00Z,303.32,USD,fulfilled,6,SUMMER10
ORD-100819,SH-20036,2025-05-05T00:20:00Z,552.17,USD,fulfilled,3,SUMMER10
ORD-100820,SH-20333,2025-08-10T19:01:00Z,156.88,USD,fulfilled,3,
ORD-100821,SH-20302,2024-02-20T06:51:00Z,292.1,USD,refunded,5,
ORD-100822,SH-20110,2025-10-02T21:46:00Z,147.82,USD,fulfilled,1,
ORD-100823,SH-20289,2025-09-24T03:54:00Z,792.45,USD,fulfilled,5,SUMMER10
ORD-100824,SH-20337,2025-06-09T06:53:00Z,524.09,USD,fulfilled,3,
ORD-100825,SH-30009,2025-04-15T10:47:00Z,875.57,USD,fulfilled,4,SUMMER10
ORD-100826,SH-20185,2024-06-18T16:04:00Z,824.45,USD,fulfilled,5,
ORD-100827,SH-20229,2025-04-19T04:59:00Z,490.79,USD,fulfilled,6,VIP20
ORD-100828,SH-20340,2024-10-09T09:21:00Z,292.75,USD,fulfilled,4,SUMMER10
ORD-100829,SH-20258,2024-10-16T20:56:00Z,698.79,USD,fulfilled,4,
ORD-100830,SH-20085,2024-07-09T17:45:00Z,838.16,USD,fulfilled,2,
ORD-100831,SH-20220,2024-12-06T02:08:00Z,470.68,USD,refunded,4,SUMMER10
ORD-100832,SH-20181,2024-07-23T17:15:00Z,645.11,USD,fulfilled,3,
ORD-100833,SH-20302,2024-12-02T02:47:00Z,829.84,USD,fulfilled,4,SUMMER10
ORD-100834,SH-20379,2025-05-25T15:44:00Z,134.13,USD,fulfilled,6,VIP20
ORD-100835,SH-30019,2024-03-01T18:37:00Z,342.34,USD,fulfilled,4,
ORD-100836,SH-20224,2024-09-24T18:17:00Z,851.12,USD,fulfilled,2,
ORD-100837,SH-20252,2025-01-19T16:57:00Z,479.8,USD,refunded,4,
ORD-100838,SH-20165,2025-06-25T05:09:00Z,52.11,USD,fulfilled,4,VIP20
ORD-100839,SH-20142,2025-02-12T09:10:00Z,119.92,USD,fulfilled,4,SUMMER10
ORD-100840,SH-20114,2024-05-09T19:48:00Z,108.92,USD,fulfilled,6,
ORD-100841,SH-20072,2024-04-18T16:48:00Z,164.43,USD,cancelled,1,VIP20
ORD-100842,SH-20275,2024-01-16T00:23:00Z,194.78,USD,cancelled,4,SUMMER10
ORD-100843,SH-20266,2024-08-10T03:45:00Z,640.1,USD,fulfilled,4,SUMMER10
ORD-100844,SH-20252,2025-02-28T04:17:00Z,662.5,USD,fulfilled,3,
ORD-100845,SH-20381,2024-12-03T10:10:00Z,463.75,USD,fulfilled,4,VIP20
ORD-100846,SH-20344,2024-12-23T10:57:00Z,833.39,USD,fulfilled,1,VIP20
ORD-100847,SH-20162,2024-09-22T20:02:00Z,855.03,USD,fulfilled,2,
ORD-100848,SH-20300,2025-04-22T06:16:00Z,431.05,USD,fulfilled,2,SUMMER10
ORD-100849,SH-20144,2024-04-21T02:33:00Z,773.58,USD,fulfilled,1,SUMMER10
ORD-100850,SH-20034,2025-09-20T06:45:00Z,172.63,USD,fulfilled,6,
ORD-100851,SH-20314,2025-11-19T07:40:00Z,323.6,USD,refunded,6,
ORD-100852,SH-20153,2024-05-22T15:31:00Z,720.12,USD,fulfilled,5,
ORD-100853,SH-20278,2025-05-04T07:07:00Z,867.18,USD,fulfilled,4,SUMMER10
ORD-100854,SH-20166,2024-11-14T03:11:00Z,426.29,USD,fulfilled,6,
ORD-100855,SH-20177,2025-12-05T15:53:00Z,727.18,USD,fulfilled,5,SUMMER10
ORD-100856,SH-20351,2024-01-10T08:32:00Z,205.37,USD,fulfilled,1,VIP20
ORD-100857,SH-20395,2025-05-22T10:26:00Z,361.37,USD,fulfilled,4,SUMMER10
ORD-100858,SH-20133,2024-05-16T23:14:00Z,315.76,USD,fulfilled,3,SUMMER10
ORD-100859,SH-20209,2024-10-06T17:13:00Z,704.9,USD,fulfilled,5,VIP20
ORD-100860,SH-20168,2024-10-18T00:46:00Z,33.69,USD,fulfilled,1,
ORD-100861,SH-20180,2024-11-02T16:13:00Z,335.46,USD,fulfilled,2,VIP20
ORD-100862,SH-20202,2024-05-26T05:58:00Z,345.88,USD,fulfilled,2,VIP20
ORD-100863,SH-20375,2024-01-02T00:48:00Z,847.21,USD,fulfilled,5,SUMMER10
ORD-100864,SH-30005,2025-01-06T09:19:00Z,36.46,USD,fulfilled,1,
ORD-100865,SH-20383,2024-07-21T12:08:00Z,739.19,USD,fulfilled,1,
ORD-100866,SH-20037,2025-01-01T23:53:00Z,494.4,USD,fulfilled,1,VIP20
ORD-100867,SH-30005,2025-04-27T19:54:00Z,291.29,USD,fulfilled,4,VIP20
ORD-100868,SH-20380,2024-05-09T14:12:00Z,103.22,USD,cancelled,4,SUMMER10
ORD-100869,SH-20149,2025-02-08T13:35:00Z,261.52,USD,fulfilled,6,VIP20
ORD-100870,SH-20259,2024-07-01T15:46:00Z,363.38,USD,fulfilled,5,
ORD-100871,SH-20231,2024-10-01T12:49:00Z,220.42,USD,fulfilled,4,VIP20
ORD-100872,SH-20055,2025-06-05T20:05:00Z,99.42,USD,fulfilled,2,SUMMER10
ORD-100873,SH-20303,2024-02-05T12:39:00Z,756.69,USD,refunded,6,VIP20
ORD-100874,SH-20389,2024-01-25T15:16:00Z,379.49,USD,fulfilled,2,
ORD-100875,SH-20164,2025-01-09T22:13:00Z,683.21,USD,fulfilled,5,SUMMER10
ORD-100876,SH-20160,2024-06-15T22:30:00Z,470.27,USD,fulfilled,1,SUMMER10
ORD-100877,SH-20358,2024-07-05T00:10:00Z,475.15,USD,fulfilled,2,
ORD-100878,SH-20224,2024-01-14T15:10:00Z,569.16,USD,refunded,4,
ORD-100879,SH-20383,2025-07-01T09:07:00Z,400.4,USD,fulfilled,6,
ORD-100880,SH-20267,2025-10-12T18:41:00Z,161.86,USD,fulfilled,5,
ORD-100881,SH-30011,2025-09-20T08:30:00Z,424.65,USD,fulfilled,6,
ORD-100882,SH-20084,2025-01-11T13:11:00Z,148.06,USD,fulfilled,1,
ORD-100883,SH-20359,2024-04-23T03:34:00Z,420.86,USD,fulfilled,1,VIP20
ORD-100884,SH-20239,2024-02-12T20:35:00Z,796.76,USD,fulfilled,6,
ORD-100885,SH-20098,2025-05-27T13:37:00Z,660.45,USD,fulfilled,5,SUMMER10
ORD-100886,SH-20130,2024-02-19T04:06:00Z,661.63,USD,fulfilled,2,
ORD-100887,SH-20288,2024-03-26T16:37:00Z,585.67,USD,fulfilled,3,VIP20
ORD-100888,SH-20395,2025-12-28T19:42:00Z,819.67,USD,fulfilled,2,
ORD-100889,SH-30001,2024-04-03T19:09:00Z,141.85,USD,fulfilled,1,
ORD-100890,SH-20039,2024-03-17T14:27:00Z,603.39,USD,fulfilled,3,VIP20
ORD-100891,SH-20389,2024-04-18T12:24:00Z,699.92,USD,fulfilled,3,
ORD-100892,SH-20267,2025-09-03T19:53:00Z,204.3,USD,fulfilled,6,
ORD-100893,SH-20364,2024-07-18T14:31:00Z,630.16,USD,fulfilled,6,
ORD-100894,SH-20285,2025-11-12T05:01:00Z,781.53,USD,fulfilled,6,
ORD-100895,SH-20372,2025-04-20T17:56:00Z,898.14,USD,fulfilled,4,
ORD-100896,SH-20091,2024-04-15T11:33:00Z,187.48,USD,cancelled,3,
ORD-100897,SH-20048,2025-05-17T00:38:00Z,256.63,USD,fulfilled,6,SUMMER10
ORD-100898,SH-20203,2024-12-23T08:17:00Z,568.36,USD,cancelled,1,SUMMER10
ORD-100899,SH-20311,2025-08-06T15:47:00Z,789.32,USD,refunded,1,
ORD-100900,SH-20189,2024-10-23T04:45:00Z,666.53,USD,fulfilled,1,SUMMER10
ORD-100901,SH-20061,2024-08-21T22:03:00Z,293.1,USD,refunded,3,
ORD-100902,SH-20335,2024-06-27T21:54:00Z,811.2,USD,fulfilled,5,
ORD-100903,SH-20264,2024-11-13T13:53:00Z,605.93,USD,fulfilled,1,
ORD-100904,SH-30022,2024-12-09T02:11:00Z,407.41,USD,fulfilled,5,
ORD-100905,SH-20352,2025-03-21T23:53:00Z,756.51,USD,fulfilled,3,
ORD-100906,SH-20287,2025-02-11T14:36:00Z,754.95,USD,fulfilled,5,SUMMER10
ORD-100907,SH-20045,2024-02-06T23:05:00Z,179.31,USD,cancelled,6,
ORD-100908,SH-20392,2024-01-07T20:23:00Z,422.41,USD,fulfilled,3,
ORD-100909,SH-20382,2024-05-02T12:45:00Z,269.06,USD,fulfilled,2,VIP20
